   0.25767E+04    0.22217E+02    0.45493E+02    0.30960E+04
   0.25711E+04    0.27820E+02    0.49740E+02    0.30829E+04
   0.26186E+04    0.29044E+02    0.52450E+02    0.31176E+04
   0.26836E+04    0.27625E+02    0.52943E+02    0.31781E+04
   0.27410E+04    0.25491E+02    0.52115E+02    0.32429E+04
   0.27681E+04    0.23929E+02    0.50877E+02    0.32780E+04
   0.27723E+04    0.23539E+02    0.50018E+02    0.32870E+04
   0.27688E+04    0.23982E+02    0.49806E+02    0.32809E+04
   0.27716E+04    0.24580E+02    0.50032E+02    0.32769E+04
   0.27798E+04    0.24911E+02    0.50335E+02    0.32778E+04
   0.27929E+04    0.24927E+02    0.50517E+02    0.32851E+04
   0.28056E+04    0.24753E+02    0.50535E+02    0.32937E+04
   0.28156E+04    0.24555E+02    0.50456E+02    0.33011E+04
   0.28222E+04    0.24435E+02    0.50364E+02    0.33054E+04
   0.28262E+04    0.24397E+02    0.50308E+02    0.33070E+04
   0.28285E+04    0.24423E+02    0.50301E+02    0.33070E+04
   0.28301E+04    0.24463E+02    0.50323E+02    0.33063E+04
   0.28304E+04    0.24499E+02    0.50351E+02    0.33048E+04
   0.28298E+04    0.24523E+02    0.50375E+02    0.33029E+04
   0.28274E+04    0.24547E+02    0.50392E+02    0.32997E+04
   0.28235E+04    0.24578E+02    0.50402E+02    0.32955E+04
   0.28176E+04    0.24626E+02    0.50418E+02    0.32895E+04
   0.28102E+04    0.24693E+02    0.50446E+02    0.32824E+04
   0.28012E+04    0.24772E+02    0.50484E+02    0.32740E+04
   0.27910E+04    0.24861E+02    0.50529E+02    0.32648E+04
   0.27795E+04    0.24953E+02    0.50576E+02    0.32545E+04
   0.27669E+04    0.25053E+02    0.50625E+02    0.32437E+04
   0.27532E+04    0.25155E+02    0.50675E+02    0.32320E+04
   0.27386E+04    0.25267E+02    0.50726E+02    0.32199E+04
   0.27232E+04    0.25380E+02    0.50779E+02    0.32072E+04
   0.27070E+04    0.25503E+02    0.50833E+02    0.31941E+04
   0.26905E+04    0.25623E+02    0.50888E+02    0.31809E+04
   0.26735E+04    0.25751E+02    0.50940E+02    0.31676E+04
   0.26564E+04    0.25874E+02    0.50991E+02    0.31544E+04
   0.26391E+04    0.26004E+02    0.51039E+02    0.31413E+04
   0.26221E+04    0.26125E+02    0.51089E+02    0.31286E+04
   0.26051E+04    0.26253E+02    0.51133E+02    0.31162E+04
   0.25888E+04    0.26367E+02    0.51173E+02    0.31044E+04
   0.25727E+04    0.26487E+02    0.51206E+02    0.30932E+04
   0.25574E+04    0.26594E+02    0.51236E+02    0.30827E+04
   0.25426E+04    0.26708E+02    0.51266E+02    0.30727E+04
   0.25290E+04    0.26806E+02    0.51292E+02    0.30638E+04
   0.25161E+04    0.26905E+02    0.51307E+02    0.30555E+04
   0.25043E+04    0.26987E+02    0.51317E+02    0.30483E+04
   0.24933E+04    0.27076E+02    0.51320E+02    0.30416E+04
   0.24836E+04    0.27151E+02    0.51329E+02    0.30360E+04
   0.24748E+04    0.27229E+02    0.51332E+02    0.30310E+04
   0.24675E+04    0.27288E+02    0.51327E+02    0.30272E+04
   0.24609E+04    0.27348E+02    0.51314E+02    0.30237E+04
   0.24556E+04    0.27398E+02    0.51300E+02    0.30213E+04
   0.24511E+04    0.27451E+02    0.51290E+02    0.30190E+04
   0.24481E+04    0.27492E+02    0.51279E+02    0.30180E+04
   0.24457E+04    0.27527E+02    0.51260E+02    0.30170E+04
   0.24446E+04    0.27552E+02    0.51236E+02    0.30171E+04
   0.24440E+04    0.27576E+02    0.51210E+02    0.30170E+04
   0.24445E+04    0.27597E+02    0.51191E+02    0.30178E+04
   0.24456E+04    0.27610E+02    0.51170E+02    0.30184E+04
   0.24477E+04    0.27615E+02    0.51145E+02    0.30200E+04
   0.24501E+04    0.27610E+02    0.51115E+02    0.30212E+04
   0.24533E+04    0.27605E+02    0.51085E+02    0.30231E+04
   0.24566E+04    0.27591E+02    0.51059E+02    0.30244E+04
   0.24606E+04    0.27577E+02    0.51033E+02    0.30266E+04
   0.24647E+04    0.27546E+02    0.51004E+02    0.30280E+04
   0.24694E+04    0.27519E+02    0.50973E+02    0.30302E+04
   0.24738E+04    0.27474E+02    0.50939E+02    0.30315E+04
   0.24786E+04    0.27440E+02    0.50898E+02    0.30334E+04
   0.24828E+04    0.27394E+02    0.50864E+02    0.30341E+04
   0.24874E+04    0.27366E+02    0.50845E+02    0.30354E+04
   0.24917E+04    0.27317E+02    0.50835E+02    0.30357E+04
   0.24965E+04    0.27272E+02    0.50830E+02    0.30368E+04
   0.25009E+04    0.27197E+02    0.50823E+02    0.30372E+04
   0.25057E+04    0.27128E+02    0.50812E+02    0.30383E+04
   0.25100E+04    0.27036E+02    0.50797E+02    0.30385E+04
   0.25146E+04    0.26960E+02    0.50783E+02    0.30394E+04
   0.25186E+04    0.26864E+02    0.50768E+02    0.30394E+04
