   0.17866E-01    0.83570E+00    0.98577E-01    0.53724E+02
   0.17866E-01    0.83570E+00    0.98577E-01    0.53724E+02
   0.17866E-01    0.83570E+00    0.98577E-01    0.53724E+02
   0.17866E-01    0.83570E+00    0.98577E-01    0.53724E+02
   0.17866E-01    0.83570E+00    0.98577E-01    0.53724E+02
  -0.42134E-01    0.77570E+00    0.38577E-01    0.50724E+02
  -0.42134E-01    0.77570E+00    0.38577E-01    0.50724E+02
  -0.42134E-01    0.77570E+00    0.38577E-01    0.50724E+02
  -0.42134E-01    0.77570E+00    0.38577E-01    0.50724E+02
  -0.42134E-01    0.77570E+00    0.38577E-01    0.50724E+02
  -0.41038E-01    0.84115E+00    0.45037E-01    0.50868E+02
  -0.41038E-01    0.84115E+00    0.45037E-01    0.50868E+02
  -0.41038E-01    0.84115E+00    0.45037E-01    0.50868E+02
  -0.41038E-01    0.84115E+00    0.45037E-01    0.50868E+02
  -0.41038E-01    0.84115E+00    0.45037E-01    0.50868E+02
  -0.44335E-01    0.71718E+00    0.34397E-01    0.50489E+02
  -0.44335E-01    0.71718E+00    0.34397E-01    0.50489E+02
  -0.44335E-01    0.71718E+00    0.34397E-01    0.50489E+02
  -0.44335E-01    0.71718E+00    0.34397E-01    0.50489E+02
  -0.44335E-01    0.71718E+00    0.34397E-01    0.50489E+02
  -0.44313E-01    0.71393E+00    0.37871E-01    0.50381E+02
  -0.44313E-01    0.71393E+00    0.37871E-01    0.50381E+02
  -0.44313E-01    0.71393E+00    0.37871E-01    0.50381E+02
  -0.44313E-01    0.71393E+00    0.37871E-01    0.50381E+02
  -0.44313E-01    0.71393E+00    0.37871E-01    0.50381E+02
  -0.43410E-01    0.74154E+00    0.43021E-01    0.50436E+02
  -0.43410E-01    0.74154E+00    0.43021E-01    0.50436E+02
  -0.43410E-01    0.74154E+00    0.43021E-01    0.50436E+02
  -0.43410E-01    0.74154E+00    0.43021E-01    0.50436E+02
  -0.43410E-01    0.74154E+00    0.43021E-01    0.50436E+02
  -0.41468E-01    0.80660E+00    0.49498E-01    0.50601E+02
  -0.41468E-01    0.80660E+00    0.49498E-01    0.50601E+02
  -0.41468E-01    0.80660E+00    0.49498E-01    0.50601E+02
  -0.41468E-01    0.80660E+00    0.49498E-01    0.50601E+02
  -0.41468E-01    0.80660E+00    0.49498E-01    0.50601E+02
  -0.38305E-01    0.91159E+00    0.56811E-01    0.50852E+02
  -0.38305E-01    0.91159E+00    0.56811E-01    0.50852E+02
  -0.38305E-01    0.91159E+00    0.56811E-01    0.50852E+02
  -0.38305E-01    0.91159E+00    0.56811E-01    0.50852E+02
  -0.38305E-01    0.91159E+00    0.56811E-01    0.50852E+02
  -0.34221E-01    0.10404E+01    0.62867E-01    0.51168E+02
  -0.34221E-01    0.10404E+01    0.62867E-01    0.51168E+02
  -0.34221E-01    0.10404E+01    0.62867E-01    0.51168E+02
  -0.34221E-01    0.10404E+01    0.62867E-01    0.51168E+02
  -0.34221E-01    0.10404E+01    0.62867E-01    0.51168E+02
  -0.29838E-01    0.11687E+01    0.65947E-01    0.51536E+02
  -0.29838E-01    0.11687E+01    0.65947E-01    0.51536E+02
  -0.29838E-01    0.11687E+01    0.65947E-01    0.51536E+02
