   0.32958E+02    0.13823E+02    0.23978E+02    0.12565E+01
   0.32958E+02    0.13823E+02    0.23978E+02    0.12565E+01
   0.31458E+02    0.13223E+02    0.22478E+02    0.65654E+00
   0.31458E+02    0.13223E+02    0.22478E+02    0.65654E+00
   0.32328E+02    0.13338E+02    0.23670E+02    0.76804E+00
   0.32328E+02    0.13338E+02    0.23670E+02    0.76804E+00
   0.31485E+02    0.12914E+02    0.23996E+02    0.52723E+00
   0.31485E+02    0.12914E+02    0.23996E+02    0.52723E+00
   0.31521E+02    0.12783E+02    0.24117E+02    0.41831E+00
   0.31521E+02    0.12783E+02    0.24117E+02    0.41831E+00
   0.32391E+02    0.12847E+02    0.24700E+02    0.44509E+00
   0.32391E+02    0.12847E+02    0.24700E+02    0.44509E+00
   0.33037E+02    0.12813E+02    0.25098E+02    0.44827E+00
   0.33037E+02    0.12813E+02    0.25098E+02    0.44827E+00
   0.33399E+02    0.12754E+02    0.25237E+02    0.42483E+00
   0.33399E+02    0.12754E+02    0.25237E+02    0.42483E+00
   0.33707E+02    0.12740E+02    0.25323E+02    0.41545E+00
   0.33707E+02    0.12740E+02    0.25323E+02    0.41545E+00
   0.33953E+02    0.12756E+02    0.25377E+02    0.41940E+00
   0.33953E+02    0.12756E+02    0.25377E+02    0.41940E+00
   0.34077E+02    0.12788E+02    0.25344E+02    0.43009E+00
   0.34077E+02    0.12788E+02    0.25344E+02    0.43009E+00
   0.34080E+02    0.12843E+02    0.25205E+02    0.44963E+00
   0.34080E+02    0.12843E+02    0.25205E+02    0.44963E+00
   0.33983E+02    0.12927E+02    0.24962E+02    0.48152E+00
   0.33983E+02    0.12927E+02    0.24962E+02    0.48152E+00
   0.33789E+02    0.13035E+02    0.24609E+02    0.52565E+00
   0.33789E+02    0.13035E+02    0.24609E+02    0.52565E+00
   0.33500E+02    0.13163E+02    0.24136E+02    0.58071E+00
   0.33500E+02    0.13163E+02    0.24136E+02    0.58071E+00
   0.33128E+02    0.13309E+02    0.23539E+02    0.64680E+00
   0.33128E+02    0.13309E+02    0.23539E+02    0.64680E+00
   0.32689E+02    0.13469E+02    0.22821E+02    0.72412E+00
