   0.63982E+02    0.54770E+02    0.24998E+02    0.66654E+02
   0.63982E+02    0.54770E+02    0.24998E+02    0.68527E+02
   0.63982E+02    0.54770E+02    0.25002E+02    0.70140E+02
   0.63982E+02    0.54770E+02    0.25002E+02    0.71107E+02
   0.66755E+02    0.56673E+02    0.40039E+02    0.71284E+02
   0.66755E+02    0.56673E+02    0.40039E+02    0.71017E+02
   0.67516E+02    0.57408E+02    0.40267E+02    0.70624E+02
   0.67516E+02    0.57408E+02    0.40267E+02    0.70334E+02
   0.68625E+02    0.57627E+02    0.40086E+02    0.70115E+02
   0.68625E+02    0.57627E+02    0.40086E+02    0.69914E+02
   0.68949E+02    0.58280E+02    0.39421E+02    0.69648E+02
   0.68949E+02    0.58280E+02    0.39421E+02    0.69293E+02
   0.69094E+02    0.59127E+02    0.37339E+02    0.68851E+02
   0.69094E+02    0.59127E+02    0.37339E+02    0.68349E+02
   0.69046E+02    0.59816E+02    0.34426E+02    0.67809E+02
   0.69046E+02    0.59816E+02    0.34426E+02    0.67247E+02
   0.69169E+02    0.60356E+02    0.32202E+02    0.66658E+02
   0.69169E+02    0.60356E+02    0.32202E+02    0.66043E+02
   0.69343E+02    0.60827E+02    0.30722E+02    0.65394E+02
   0.69343E+02    0.60827E+02    0.30722E+02    0.64717E+02
   0.69528E+02    0.61212E+02    0.29728E+02    0.64010E+02
   0.69528E+02    0.61212E+02    0.29728E+02    0.63284E+02
   0.69638E+02    0.61490E+02    0.29307E+02    0.62544E+02
   0.69638E+02    0.61490E+02    0.29307E+02    0.61796E+02
   0.69675E+02    0.61656E+02    0.29573E+02    0.61046E+02
   0.69675E+02    0.61656E+02    0.29573E+02    0.60297E+02
   0.69636E+02    0.61706E+02    0.30558E+02    0.59554E+02
   0.69636E+02    0.61706E+02    0.30558E+02    0.58822E+02
   0.69542E+02    0.61628E+02    0.32245E+02    0.58107E+02
   0.69542E+02    0.61628E+02    0.32245E+02    0.57411E+02
   0.69403E+02    0.61414E+02    0.34645E+02    0.56744E+02
   0.69403E+02    0.61414E+02    0.34645E+02    0.56104E+02
   0.69226E+02    0.61059E+02    0.37744E+02    0.55502E+02
   0.69226E+02    0.61059E+02    0.37744E+02    0.54935E+02
   0.69011E+02    0.60565E+02    0.41498E+02    0.54414E+02
   0.69011E+02    0.60565E+02    0.41498E+02    0.53934E+02
   0.68757E+02    0.59933E+02    0.45832E+02    0.53508E+02
   0.68757E+02    0.59933E+02    0.45832E+02    0.53125E+02
   0.68468E+02    0.59170E+02    0.50642E+02    0.52802E+02
   0.68468E+02    0.59170E+02    0.50642E+02    0.52525E+02
   0.68149E+02    0.58290E+02    0.55785E+02    0.52312E+02
   0.68149E+02    0.58290E+02    0.55785E+02    0.52146E+02
   0.67813E+02    0.57309E+02    0.61092E+02    0.52042E+02
   0.67813E+02    0.57309E+02    0.61092E+02    0.51984E+02
   0.67471E+02    0.56251E+02    0.66360E+02    0.51990E+02
   0.67471E+02    0.56251E+02    0.66360E+02    0.52040E+02
   0.67137E+02    0.55141E+02    0.71372E+02    0.52150E+02
   0.67137E+02    0.55141E+02    0.71372E+02    0.52300E+02
   0.66826E+02    0.54011E+02    0.75916E+02    0.52503E+02
   0.66826E+02    0.54011E+02    0.75916E+02    0.52744E+02
   0.66549E+02    0.52892E+02    0.79781E+02    0.53035E+02
   0.66549E+02    0.52892E+02    0.79781E+02    0.53359E+02
   0.66318E+02    0.51815E+02    0.82801E+02    0.53724E+02
   0.66318E+02    0.51815E+02    0.82801E+02    0.54115E+02
   0.66140E+02    0.50806E+02    0.84844E+02    0.54543E+02
   0.66140E+02    0.50806E+02    0.84844E+02    0.54993E+02
   0.66020E+02    0.49891E+02    0.85816E+02    0.55474E+02
   0.66020E+02    0.49891E+02    0.85816E+02    0.55969E+02
   0.65960E+02    0.49086E+02    0.85694E+02    0.56486E+02
   0.65960E+02    0.49086E+02    0.85694E+02    0.57014E+02
   0.65955E+02    0.48407E+02    0.84475E+02    0.57558E+02
   0.65955E+02    0.48407E+02    0.84475E+02    0.58108E+02
   0.66005E+02    0.47860E+02    0.82213E+02    0.58667E+02
   0.66005E+02    0.47860E+02    0.82213E+02    0.59227E+02
   0.66102E+02    0.47450E+02    0.78987E+02    0.59789E+02
   0.66102E+02    0.47450E+02    0.78987E+02    0.60350E+02
   0.66240E+02    0.47176E+02    0.74894E+02    0.60914E+02
   0.66240E+02    0.47176E+02    0.74894E+02    0.61481E+02
   0.66414E+02    0.47034E+02    0.70058E+02    0.62049E+02
   0.66414E+02    0.47034E+02    0.70058E+02    0.62615E+02
   0.66615E+02    0.47018E+02    0.64594E+02    0.63174E+02
   0.66615E+02    0.47018E+02    0.64594E+02    0.63724E+02
   0.66835E+02    0.47118E+02    0.58594E+02    0.64261E+02
   0.66835E+02    0.47118E+02    0.58594E+02    0.64788E+02
   0.67074E+02    0.47326E+02    0.52190E+02    0.65299E+02
   0.67074E+02    0.47326E+02    0.52190E+02    0.65798E+02
   0.67330E+02    0.47634E+02    0.45536E+02    0.66278E+02
   0.67330E+02    0.47634E+02    0.45536E+02    0.66743E+02
   0.67598E+02    0.48033E+02    0.38745E+02    0.67185E+02
   0.67598E+02    0.48033E+02    0.38745E+02    0.67611E+02
   0.67871E+02    0.48513E+02    0.31925E+02    0.68010E+02
   0.67871E+02    0.48513E+02    0.31925E+02    0.68391E+02
   0.68144E+02    0.49060E+02    0.25187E+02    0.68745E+02
   0.68144E+02    0.49060E+02    0.25187E+02    0.69077E+02
   0.68413E+02    0.49661E+02    0.18642E+02    0.69380E+02
   0.68413E+02    0.49661E+02    0.18642E+02    0.69660E+02
   0.68675E+02    0.50302E+02    0.12386E+02    0.69909E+02
   0.68675E+02    0.50302E+02    0.12386E+02    0.70133E+02
   0.68928E+02    0.50968E+02    0.65121E+01    0.70323E+02
   0.68928E+02    0.50968E+02    0.65121E+01    0.70487E+02
   0.69169E+02    0.51647E+02    0.32554E+01    0.70617E+02
   0.69169E+02    0.51647E+02    0.32554E+01    0.70718E+02
   0.69398E+02    0.52323E+02    0.16273E+01    0.70781E+02
   0.69398E+02    0.52323E+02    0.16273E+01    0.70812E+02
   0.69611E+02    0.52985E+02    0.81350E+00    0.70802E+02
   0.69611E+02    0.52985E+02    0.81350E+00    0.70759E+02
   0.69821E+02    0.53631E+02    0.40667E+00    0.70675E+02
   0.69821E+02    0.53631E+02    0.40667E+00    0.70558E+02
   0.70027E+02    0.54255E+02    0.20329E+00    0.70400E+02
   0.70027E+02    0.54255E+02    0.20329E+00    0.70207E+02
   0.70222E+02    0.54851E+02    0.10162E+00    0.69973E+02
   0.70222E+02    0.54851E+02    0.10162E+00    0.69707E+02
   0.70396E+02    0.55409E+02    0.50802E-01    0.69405E+02
   0.70396E+02    0.55409E+02    0.50802E-01    0.69073E+02
   0.70542E+02    0.55920E+02    0.25396E-01    0.68706E+02
   0.70542E+02    0.55920E+02    0.25396E-01    0.68312E+02
   0.70654E+02    0.56375E+02    0.12695E-01    0.67888E+02
   0.70654E+02    0.56375E+02    0.12695E-01    0.67441E+02
   0.70731E+02    0.56764E+02    0.63463E-02    0.66971E+02
   0.70731E+02    0.56764E+02    0.63463E-02    0.66483E+02
   0.70772E+02    0.57079E+02    0.31725E-02    0.65978E+02
   0.70772E+02    0.57079E+02    0.31725E-02    0.65459E+02
   0.70776E+02    0.57313E+02    0.15859E-02    0.64931E+02
   0.70776E+02    0.57313E+02    0.15859E-02    0.64397E+02
   0.70742E+02    0.57457E+02    0.79280E-03    0.63859E+02
   0.70742E+02    0.57457E+02    0.79280E-03    0.63322E+02
   0.70668E+02    0.57506E+02    0.36459E+00    0.62790E+02
   0.70668E+02    0.57506E+02    0.36459E+00    0.62265E+02
   0.70553E+02    0.57455E+02    0.14361E+01    0.61753E+02
   0.70553E+02    0.57455E+02    0.14361E+01    0.61254E+02
   0.70398E+02    0.57299E+02    0.32673E+01    0.60775E+02
   0.70398E+02    0.57299E+02    0.32673E+01    0.60315E+02
   0.70206E+02    0.57037E+02    0.58487E+01    0.59881E+02
   0.70206E+02    0.57037E+02    0.58487E+01    0.59470E+02
   0.69983E+02    0.56672E+02    0.91200E+01    0.59091E+02
   0.69983E+02    0.56672E+02    0.91200E+01    0.58739E+02
   0.69735E+02    0.56210E+02    0.12998E+02    0.58423E+02
   0.69735E+02    0.56210E+02    0.12998E+02    0.58136E+02
   0.69469E+02    0.55660E+02    0.17366E+02    0.57888E+02
   0.69469E+02    0.55660E+02    0.17366E+02    0.57671E+02
   0.69193E+02    0.55035E+02    0.22089E+02    0.57495E+02
   0.69193E+02    0.55035E+02    0.22089E+02    0.57349E+02
   0.68914E+02    0.54351E+02    0.27014E+02    0.57245E+02
   0.68914E+02    0.54351E+02    0.27014E+02    0.57170E+02
   0.68641E+02    0.53626E+02    0.31972E+02    0.57136E+02
   0.68641E+02    0.53626E+02    0.31972E+02    0.57131E+02
   0.68383E+02    0.52881E+02    0.36795E+02    0.57164E+02
   0.68383E+02    0.52881E+02    0.36795E+02    0.57224E+02
   0.68149E+02    0.52134E+02    0.41324E+02    0.57318E+02
   0.68149E+02    0.52134E+02    0.41324E+02    0.57436E+02
   0.67945E+02    0.51407E+02    0.45410E+02    0.57587E+02
   0.67945E+02    0.51407E+02    0.45410E+02    0.57760E+02
   0.67780E+02    0.50718E+02    0.48936E+02    0.57959E+02
   0.67780E+02    0.50718E+02    0.48936E+02    0.58176E+02
   0.67654E+02    0.50083E+02    0.51807E+02    0.58417E+02
   0.67654E+02    0.50083E+02    0.51807E+02    0.58674E+02
   0.67571E+02    0.49515E+02    0.53960E+02    0.58950E+02
   0.67571E+02    0.49515E+02    0.53960E+02    0.59238E+02
   0.67529E+02    0.49026E+02    0.55370E+02    0.59540E+02
   0.67529E+02    0.49026E+02    0.55370E+02    0.59852E+02
   0.67524E+02    0.48624E+02    0.56025E+02    0.60176E+02
   0.67524E+02    0.48624E+02    0.56025E+02    0.60506E+02
   0.67555E+02    0.48312E+02    0.55950E+02    0.60842E+02
   0.67555E+02    0.48312E+02    0.55950E+02    0.61182E+02
   0.67617E+02    0.48093E+02    0.55184E+02    0.61524E+02
   0.67617E+02    0.48093E+02    0.55184E+02    0.61869E+02
   0.67705E+02    0.47967E+02    0.53777E+02    0.62213E+02
   0.67705E+02    0.47967E+02    0.53777E+02    0.62555E+02
   0.67816E+02    0.47930E+02    0.51802E+02    0.62893E+02
   0.67816E+02    0.47930E+02    0.51802E+02    0.63227E+02
   0.67946E+02    0.47978E+02    0.49328E+02    0.63555E+02
   0.67946E+02    0.47978E+02    0.49328E+02    0.63877E+02
   0.68090E+02    0.48106E+02    0.46436E+02    0.64189E+02
   0.68090E+02    0.48106E+02    0.46436E+02    0.64493E+02
   0.68246E+02    0.48307E+02    0.43211E+02    0.64784E+02
   0.68246E+02    0.48307E+02    0.43211E+02    0.65066E+02
   0.68410E+02    0.48571E+02    0.39734E+02    0.65332E+02
   0.68410E+02    0.48571E+02    0.39734E+02    0.65588E+02
   0.68580E+02    0.48891E+02    0.36091E+02    0.65826E+02
   0.68580E+02    0.48891E+02    0.36091E+02    0.66052E+02
   0.68751E+02    0.49257E+02    0.32364E+02    0.66258E+02
   0.68751E+02    0.49257E+02    0.32364E+02    0.66450E+02
   0.68921E+02    0.49659E+02    0.28628E+02    0.66623E+02
   0.68921E+02    0.49659E+02    0.28628E+02    0.66780E+02
   0.69089E+02    0.50088E+02    0.24961E+02    0.66915E+02
   0.69089E+02    0.50088E+02    0.24961E+02    0.67034E+02
   0.69251E+02    0.50533E+02    0.21430E+02    0.67130E+02
   0.69251E+02    0.50533E+02    0.21430E+02    0.67210E+02
   0.69405E+02    0.50986E+02    0.18093E+02    0.67267E+02
   0.69405E+02    0.50986E+02    0.18093E+02    0.67307E+02
   0.69550E+02    0.51437E+02    0.15011E+02    0.67324E+02
   0.69550E+02    0.51437E+02    0.15011E+02    0.67323E+02
   0.69683E+02    0.51878E+02    0.12225E+02    0.67300E+02
   0.69683E+02    0.51878E+02    0.12225E+02    0.67260E+02
   0.69804E+02    0.52301E+02    0.97789E+01    0.67198E+02
   0.69804E+02    0.52301E+02    0.97789E+01    0.67120E+02
   0.69909E+02    0.52700E+02    0.77071E+01    0.67020E+02
   0.69909E+02    0.52700E+02    0.77071E+01    0.66905E+02
   0.69999E+02    0.53068E+02    0.60286E+01    0.66772E+02
   0.69999E+02    0.53068E+02    0.60286E+01    0.66624E+02
   0.70073E+02    0.53401E+02    0.47704E+01    0.66459E+02
   0.70073E+02    0.53401E+02    0.47704E+01    0.66280E+02
   0.70128E+02    0.53693E+02    0.39390E+01    0.66087E+02
   0.70128E+02    0.53693E+02    0.39390E+01    0.65884E+02
   0.70165E+02    0.53941E+02    0.35425E+01    0.65669E+02
   0.70165E+02    0.53941E+02    0.35425E+01    0.65444E+02
   0.70185E+02    0.54143E+02    0.35840E+01    0.65209E+02
   0.70185E+02    0.54143E+02    0.35840E+01    0.64969E+02
   0.70185E+02    0.54295E+02    0.40520E+01    0.64722E+02
   0.70185E+02    0.54295E+02    0.40520E+01    0.64472E+02
   0.70167E+02    0.54397E+02    0.49399E+01    0.64218E+02
   0.70167E+02    0.54397E+02    0.49399E+01    0.63962E+02
   0.70132E+02    0.54448E+02    0.62257E+01    0.63706E+02
   0.70132E+02    0.54448E+02    0.62257E+01    0.63452E+02
   0.70080E+02    0.54448E+02    0.78845E+01    0.63200E+02
   0.70080E+02    0.54448E+02    0.78845E+01    0.62952E+02
   0.70012E+02    0.54398E+02    0.98867E+01    0.62709E+02
   0.70012E+02    0.54398E+02    0.98867E+01    0.62472E+02
   0.69931E+02    0.54300E+02    0.12190E+02    0.62244E+02
   0.69931E+02    0.54300E+02    0.12190E+02    0.62024E+02
   0.69838E+02    0.54157E+02    0.14752E+02    0.61814E+02
   0.69838E+02    0.54157E+02    0.14752E+02    0.61614E+02
   0.69736E+02    0.53972E+02    0.17519E+02    0.61427E+02
   0.69736E+02    0.53972E+02    0.17519E+02    0.61252E+02
